,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,A,L,GSM26878.CEL,GSM26883.CEL,GSM26887.CEL,GSM26903.CEL,GSM26910.CEL,GSM26879.CEL,GSM26896.CEL,GSM26897.CEL,GSM26907.CEL,GSM26911.CEL
215482_s_at,NA,NA,0.433078953028614,9.98107142897721,1.93956480698262,0.0688524519141445,0.38735184482594,-4.52637169868193,0.433078953028614,10.2620811776203,9.82900222459171,10.134290314894,10.3415375238793,10.0246448003897,10.959799370149,9.85013387878957,10.1094534851469,9.88269253000474,9.95446393378223,9.87465463307672,9.32374654094791
206482_at,NA,NA,0.885165498621586,6.63955219713624,1.93954061546735,0.0688555950806639,0.38735184482594,-4.52641070702578,0.885165498621587,7.55592062631333,6.67075512769174,7.2707978235311,7.43426690529846,6.94212651775208,7.35905792787372,8.77335395711129,6.14995140702802,5.68350530293129,6.36128924216051,8.79774044417838,6.36128924216051
204980_at,NA,NA,0.301726068699663,8.80240451594526,1.93854959165616,0.0689844675358435,0.387643279218727,-4.52800845062011,0.301726068699661,9.12413491542519,8.82240884672553,9.03264934369716,9.26830540891785,9.05679291677166,9.08800159280544,9.17492531493384,8.83885585134785,8.90620479571019,8.71829871108524,8.80825861062184,8.84042626486253
211911_x_at,NA,NA,-0.608229029393057,11.8339684736688,-1.93854008923261,0.0689857042706189,0.387643279218727,-4.52802376808667,-0.608229029393057,11.4231641930292,12.0313932224223,11.2296992526032,11.4130013760048,11.9278522923029,11.4501253299111,11.095142714324,12.7439883497628,12.3514082947717,11.5351709073603,11.6096880369646,11.916710523252
213922_at,NA,NA,-0.463179552459158,5.49303231139916,-1.93823453266904,0.0690254828359451,0.387646798388368,-4.52851628594651,-0.46317955245916,5.30471551421471,5.76789506667387,5.13196248449292,5.35733099329035,5.3788993445884,5.24652973102246,5.40885501767943,5.26826718064935,6.79096584421687,5.40540817865669,5.57455950850495,5.8002746213415
204331_s_at,NA,NA,0.681547747797644,7.72168284275044,1.93721510924525,0.0691583436778614,0.387986027058161,-4.53015911212163,0.681547747797644,7.9442897319437,7.26274198414605,8.23546679863504,8.40217972807585,8.18852421445623,7.97821414183311,6.91706377671826,7.59177554139896,6.13596128110795,7.47376775950075,7.8812650253982,7.23094031332442
217627_at,NA,NA,-0.399326452436817,6.8520434877597,-1.9370651057236,0.069177912813729,0.387986027058161,-4.53040080063772,-0.399326452436817,6.59835236733707,6.99767881977389,6.78900980610249,6.47067270101315,6.80839957655134,6.77740219638255,6.14627755663583,6.82848057292227,7.18330924265214,7.403806090347,7.05565931073684,6.51713888221118
209220_at,NA,NA,-0.460616168853771,6.37071357309596,-1.93686943905375,0.0692034464988095,0.387986027058161,-4.53071604478549,-0.460616168853772,6.21021663019882,6.67083279905259,6.17418845519133,6.34438829084992,5.99514141556993,6.06644407574499,6.47092091363793,6.56417029195237,7.1765961185876,5.9859995660422,6.47346465264466,7.15393336603614
208733_at,NA,NA,0.341558775129199,5.08677869294399,1.93621137746543,0.0692893825658864,0.388062504378532,-4.53177611952541,0.3415587751292,5.34556665741852,5.00400788228932,5.58118184044297,5.03320337771067,5.01073815000063,5.41276099187988,5.68994892705846,4.95234192275704,4.97347440307262,5.15050450740147,4.97951749020599,4.9642010880095
209001_s_at,NA,NA,0.393017285885705,10.9170697847603,1.9360112975109,0.0693155298350934,0.388062504378532,-4.53209838438763,0.393017285885705,11.2495956582297,10.856578372344,10.8647644820377,11.376129151033,11.5610356122627,11.0700749534416,11.3759740923734,10.633504000273,10.8647644820377,10.5977397677903,11.3005332098508,10.8863504017681
209487_at,NA,NA,-0.791722220241974,9.54719850262086,-1.93586487693528,0.0693346702601378,0.388062504378532,-4.53233420785483,-0.791722220241972,9.13640559724137,9.92812781748335,9.46547262371396,9.57435489238895,9.85512592523269,8.5665435501528,8.22053099471849,10.6563269881727,9.85855284251268,10.5732812956452,9.72646804108731,8.82600991999881
221952_x_at,NA,NA,-0.389276169723857,10.8613954067524,-1.93542584200723,0.0693920901855175,0.388086435360813,-4.53304124565996,-0.389276169723855,10.69602740613,11.0853035758538,11.022457131829,10.9842513053307,10.4944742156996,10.9164896734294,10.0624647043612,11.2366794600406,11.138216823644,11.0787354563561,11.1583813983041,10.8145047409244
211116_at,NA,NA,0.517583652957237,6.64019325540675,1.93512933526499,0.0694308933412646,0.388086435360813,-4.53351869376487,0.517583652957237,7.01518464526615,6.49760099230891,6.49631060338024,6.41805290321646,7.27021213966655,7.05113904787508,7.84020853219241,6.99870527560324,6.25352314778507,6.34223212157568,6.59169554108924,6.30184887549133
212523_s_at,NA,NA,-0.476458997908494,7.39698683301553,-1.93475484761368,0.0694799293682963,0.388086435360813,-4.53412164429548,-0.476458997908495,7.14362841699893,7.62008741490743,7.39296118894553,6.64184833621694,7.45976287063785,6.98789138058077,7.23567830861357,7.30531885122013,7.99361353085387,7.69033680090237,8.09019840772508,7.02096948383567
221815_at,NA,NA,-0.982412664878579,6.37411190351744,-1.9346342076779,0.0694957327436341,0.388086435360813,-4.53431586712473,-0.982412664878581,6.05865695834545,7.04106962322403,6.04007270474753,6.56464567331948,5.51038876941133,6.1728909687974,6.00528667545151,6.64912981123493,6.08816272655972,6.26846882082288,6.39983422766693,9.7997525298357
218368_s_at,NA,NA,0.44807345207356,9.11542374950137,1.93398470652493,0.069580870105283,0.388279369090414,-4.53536139265628,0.448073452073556,9.38259020508132,8.93451675300777,9.23706602874508,9.92984151306801,9.33438134598947,9.61715038086335,8.79451175674071,9.49013969336808,8.56112914371965,8.74479092484629,9.21528816776828,8.66123583533655
201616_s_at,NA,NA,0.57681612586951,6.98832983337626,1.93377244110516,0.0696087142849698,0.388279369090414,-4.53570303602943,0.576816125869509,7.21560828459039,6.63879215872088,6.86075392722667,7.17476758089182,7.87063024671869,6.97268847777982,7.19920119033497,6.69717112726416,6.19959269957142,7.53819482398705,6.97177811333851,5.78722402944328
219148_at,NA,NA,-0.808759921816943,7.85606096613588,-1.9334613161273,0.0696495444665139,0.388288366983645,-4.53620375216929,-0.808759921816944,6.91801431394672,7.72677423576366,7.04082918051455,6.51335853156725,8.25860941223828,7.03606312041332,5.74121132500019,7.93047855105488,7.29557846805342,7.51891449282198,8.45381696392724,7.43508270296078
219364_at,NA,NA,-0.364429947785702,7.76337887151491,-1.93252121442709,0.0697730477328347,0.388668992716533,-4.53771641786245,-0.364429947785701,7.55958145586,7.9240114036457,7.38548415374231,7.71945340704137,7.49317374713708,7.53567496160124,7.66412100977798,8.3025642309073,8.11896865825647,7.83670366780654,7.54695671550626,7.81486374575192
218886_at,NA,NA,-0.50906031408589,7.38240130207587,-1.93221811701826,0.0698129079729091,0.388668992716533,-4.53820401625932,-0.509060314085888,6.94438316347322,7.45344347755911,7.00183102707946,6.78897991637491,7.62230115987384,6.84484733876122,6.46395637527667,7.83667226721298,7.19000232220778,7.04151831899662,7.77234568210333,7.42667879727482
202038_at,NA,NA,0.434871287082258,9.98089030224242,1.93187616125921,0.0698579028631167,0.388668992716533,-4.53875406888928,0.43487128708226,10.2577753499617,9.82290406287946,10.1591069644785,9.94671197503173,10.5777853285834,10.6486685838934,9.95660389782146,9.60688765338356,10.013240494657,9.86866290097939,9.52684758390981,10.0988816814675
202128_at,NA,NA,-0.459006280373655,7.89573876113722,-1.9317474795568,0.0698748416357367,0.388668992716533,-4.53896104382319,-0.459006280373657,7.65982042250896,8.11882670288262,7.95352579336667,7.59920931099472,8.12907895305296,7.68347879528097,6.93380925984948,8.20029804359949,8.52216059046621,8.28263105512852,7.82507355823005,7.76397026698881
202864_s_at,NA,NA,-0.533573408708179,8.71170607597638,-1.93125959552035,0.0699390966314154,0.388807970661226,-4.53974568994876,-0.533573408708182,8.38561439302256,8.91918780173074,8.1280550928187,8.56185729669546,8.64474210945226,8.74140372280346,7.85201374334291,9.45560266983062,9.21863067459194,9.16438522251431,8.33913108036388,8.41818936135297
203789_s_at,NA,NA,-1.03689959615473,9.9758004271297,-1.93053378858773,0.0700347839819559,0.389121434458667,-4.54091274735986,-1.03689959615473,9.88393924916847,10.9208388453232,11.057275333795,9.83568838933639,10.4295185601939,7.75921967965665,10.3379942828603,11.2609291191144,10.9255874756567,10.625833682805,10.9048449566609,10.886998992379
202569_s_at,NA,NA,-0.587743042205996,7.21181349682798,-1.92916453364933,0.0702156189768692,0.389703243508722,-4.54311367943793,-0.587743042205994,6.91635064170685,7.50409368391284,6.90637845502544,6.40211163556962,8.08155732040459,6.48600174952395,6.70570404801063,7.13360212305468,8.10737223678692,7.51767678210685,7.64359873890006,7.11821853871568
213789_at,NA,NA,0.413661179786222,7.19421902014614,1.92879140331953,0.0702649698002379,0.389703243508722,-4.54371327585391,0.413661179786223,7.39900286038757,6.98534168060135,7.12606974965242,7.83607430626755,7.29425478226884,7.37968658451366,7.35892887923536,7.27154903082156,6.65998309444189,7.05774456528425,7.12606974965242,6.8113619628066
209191_at,NA,NA,-0.391490110600957,10.0942298903052,-1.92848372981402,0.0703056864755892,0.389703243508722,-4.54420763224396,-0.391490110600957,9.5675653817446,9.95905549234556,9.67621687043486,9.54853748108724,9.89800223087565,9.35123476429795,9.36383556202731,10.3338121797764,9.73586984078024,9.92823317893075,10.1330761032049,9.66428615903552
203593_at,NA,NA,-0.58999421825109,7.82521025845387,-1.92809629008231,0.0703569891397072,0.389703243508722,-4.54483008264122,-0.58999421825109,7.57501477077972,8.16500898903081,7.73355911505496,6.84518851091202,8.23395973515654,7.28347714131781,7.77888935145727,7.50515382645674,7.66819540714336,9.06822726272994,8.20414647541116,8.37932197341285
217901_at,NA,NA,-0.907551768761168,9.91179946686456,-1.92785783077848,0.070388581226235,0.389703243508722,-4.54521314573854,-0.907551768761166,9.30428617869062,10.2118379474518,10.098054736378,8.20509314245933,10.5197499799078,8.46357500467692,9.23495803003102,9.97157978092883,10.6115008491692,9.35446603812123,10.7131850421441,10.4084580268956
200698_at,NA,NA,0.424726072160128,9.95403447543359,1.92738521273368,0.0704512330418425,0.389703243508722,-4.5459722749673,0.42472607216013,10.322052458775,9.8973263866149,9.99020651411174,10.0974461320684,10.747283016034,10.1778454460147,10.5974811856464,9.88817060306142,9.48544357801918,9.89837136586066,10.4182471145795,9.79639927155375
201204_s_at,NA,NA,0.459669194820476,8.77899354831431,1.92708101572794,0.0704915847148829,0.389703243508722,-4.54646082046888,0.459669194820478,9.13594311941216,8.67627392459168,9.27804248032026,9.61897296173671,8.68311888729271,9.18806621311057,8.91151505460055,8.78457415070245,8.64208092746276,9.34768074297345,8.38276369575178,8.22427010606797
214833_at,NA,NA,-0.375014435340085,6.53801171497816,-1.92648048876023,0.0705713050259996,0.389703243508722,-4.54742513370621,-0.375014435340086,6.35017674389953,6.72519117923961,6.46016640655214,6.35589071248437,6.41159362222255,6.04348668574479,6.47974629249379,6.47142646909134,6.86509605687927,7.19585310791254,6.4835595736905,6.61002068862441
212249_at,NA,NA,0.474171982372482,7.17024906615152,1.92629463423129,0.0705959936148197,0.389703243508722,-4.54772353637497,0.47417198237248,7.66035496679686,7.18618298442438,7.98943855349906,7.42559332526914,7.77202138023604,7.73551243090728,7.37920914407276,6.63740703436087,8.17326750702177,7.14974004048315,6.78172784299669,7.1887724972594
201917_s_at,NA,NA,-0.563368006478681,9.4664877946802,-1.92576382528772,0.0706665477664194,0.389703243508722,-4.54857568760473,-0.563368006478679,9.08705618798618,9.65042419446486,8.61069155492822,9.67155638914737,9.4580652488784,8.66634450969056,9.02862323728636,9.1862811043264,9.38751032475883,9.7006374571457,10.3523666500792,9.62532543601418
205529_s_at,NA,NA,0.88149492622029,6.94577246152938,1.92532355477076,0.070725115421633,0.389703243508722,-4.54928237730803,0.881494926220289,7.57290515683091,6.69141023061063,7.17568193959931,6.79846447788534,6.59902437934456,9.65049560378226,7.64085938354311,6.73544288883397,7.2927722696494,6.82695904049463,6.20069934512578,6.40117760894934
208966_x_at,NA,NA,-0.729452416939564,10.0805218519419,-1.92484173138679,0.0707892603165414,0.389703243508722,-4.55005564739913,-0.729452416939566,9.44560929529014,10.1750617122297,9.48947719526995,9.40243804977921,9.61281953353342,9.47028905776851,9.2530226400996,10.7393575257522,10.4921786091555,10.0261026412136,9.72862472717896,9.88904505784828
214913_at,NA,NA,0.408963855053494,5.2832015008251,1.92483728182829,0.0707898529256208,0.389703243508722,-4.55006278784839,0.408963855053495,5.5378752229957,5.1289113679422,5.28120011523144,4.91458549417817,5.64809186540149,6.1800304530212,5.66546818714618,4.97234720153209,5.38379906275142,5.19660435970152,5.06361295831193,5.02819325741404
202122_s_at,NA,NA,0.409733982043152,9.0176732911072,1.92431840262032,0.0708589895720614,0.389703243508722,-4.55089538995405,0.409733982043152,9.3267286336145,8.91699465157135,8.94681521463199,8.95473153121537,9.32553039567757,9.55806310677973,9.84850291976782,8.94681521463199,8.68895347130498,9.22930335678987,8.79790850377437,8.9219927113555
214164_x_at,NA,NA,-0.83471212620786,10.0045171697644,-1.92400695669672,0.0709005162452577,0.389703243508722,-4.55139507293881,-0.834712126207863,9.9423209713443,10.7770330975522,9.32020043348472,9.11506841759001,9.15717189768025,11.30464256192,10.8145215460465,11.3201685426698,11.418938528425,10.7534641003251,10.3991389844719,9.99345533186904
215411_s_at,NA,NA,0.544145811150667,9.54502217549926,1.92370834737165,0.07094035172456,0.389703243508722,-4.55187411282046,0.544145811150667,9.75490599110765,9.21076017995698,10.5913989889154,8.90208722268357,10.1952111042133,9.45227673686044,9.63355590286555,9.65771749854229,9.30151306121673,8.89011240959266,8.87952608100432,9.32493184942892
201843_s_at,NA,NA,-0.77914743568187,7.35797794618165,-1.92359438654669,0.0709555597389352,0.389703243508722,-4.55205692048208,-0.779147435681869,6.7026076266423,7.48175506232417,7.16228544938342,6.54488128276599,6.46681143471771,6.81049042687545,6.52856953946891,7.72618802009853,8.76601691729895,6.49103955507818,7.37290825164484,7.05262256750034
209550_at,NA,NA,-0.55181577568864,9.09452237466224,-1.92338633738821,0.0709833312914402,0.389703243508722,-4.55239064010628,-0.551815775688642,8.75496057478409,9.30677635047273,8.9738046194189,8.92505275338508,8.41638428671772,8.63979514116996,8.81976607322878,9.24890408964941,9.57528006883547,9.78433641944535,9.27246586527279,8.65289530916062
203746_s_at,NA,NA,0.427160509698144,9.63922674734257,1.92329033054811,0.0709961500831151,0.389703243508722,-4.55254463141582,0.427160509698146,9.62164846293135,9.19448795323321,9.37567488652888,9.46403660307632,10.4787208202397,9.36331256508546,9.4264974397264,9.31476524417304,9.06704953588658,9.01413242414383,9.24894352226324,9.32754903969934
208056_s_at,NA,NA,-0.500227752835532,7.19105555047735,-1.92324602606404,0.0710020662945773,0.389703243508722,-4.55261569247619,-0.500227752835533,7.16565063336753,7.66587838620307,6.9099695096107,7.33903989923923,7.37434561287143,7.11673261894096,7.08816552617534,8.05783963906541,8.22702114951972,7.95241717915449,7.39875304584874,6.69336091742697
200787_s_at,NA,NA,0.649366178346003,8.29200444109107,1.92319187649948,0.0710092977684767,0.389703243508722,-4.55270254289683,0.649366178346003,8.51673347364137,7.86736729529537,9.37626438877375,8.02314322345364,8.07365017029137,8.84160402888572,8.26900555680237,8.69052734229554,7.30082901157327,8.69431825034148,7.29127556220605,7.3598863100605
217523_at,NA,NA,0.690314864158015,6.39425430842017,1.92309866132807,0.0710217478476956,0.389703243508722,-4.5528520469676,0.690314864158015,6.68357850386341,5.99326363970539,6.75065490782509,5.62998618614865,7.36195000697172,5.77792513592834,7.89737628244324,6.11526033979001,6.29332468248215,5.9217588678208,5.36901012186503,6.26696418656897
202719_s_at,NA,NA,0.516587804768303,8.95973582113557,1.92292626461683,0.0710447787630788,0.389703243508722,-4.55312853503251,0.516587804768307,9.19677346873865,8.68018566397035,8.95434511988426,9.21654336429748,8.78928161892687,9.57533852302904,9.4483587175556,8.88515559599061,8.0329936028427,8.93381820064387,9.13674179972655,8.41221912064799
218769_s_at,NA,NA,-0.487387720287621,7.80446046723,-1.92224594018234,0.0711357300311097,0.389738694148632,-4.5542194790245,-0.487387720287621,7.6790886184112,8.16647633869882,7.93225186898318,7.19659577419153,7.91917266257751,7.78484176966375,7.56258101664001,7.54554365502484,8.42836581279251,8.28742104090848,8.77515628189498,7.79589490287329
221882_s_at,NA,NA,0.412774998434015,7.61540825384004,1.92164370852997,0.0712163278178176,0.389738694148632,-4.5551849920287,0.412774998434016,8.02334988258601,7.610574884152,8.11149384050865,7.99523655058438,8.70622588913538,7.82856361327268,7.47522951942898,7.42021984035023,7.49562907098182,7.79568233022357,7.7653881551933,7.57595502401107
213224_s_at,NA,NA,-0.426914598075212,7.15078073802976,-1.92156798214978,0.0712264681798061,0.389738694148632,-4.55530638489896,-0.426914598075209,6.9359264775293,7.36284107560451,7.16190899839163,6.97592650875166,6.32834658454434,6.94673293190791,7.26671736405096,7.1604717206658,7.88399711709088,7.65987539768486,7.1604717206658,6.94938942191518
201842_s_at,NA,NA,-0.808595968881805,9.67673466285028,-1.92114619439746,0.0712829724514532,0.389738694148632,-4.55598247455934,-0.808595968881804,8.996162154904,9.8047581237858,9.52630920332052,9.14200672972106,8.48974503422332,9.61339402026195,8.20935578699312,10.2226195797608,10.7652369528056,8.95991347121902,9.45573838371299,9.62028223143059
202406_s_at,NA,NA,-0.378420071657997,10.220456184427,-1.92112260840023,0.0712861332994657,0.389738694148632,-4.55602027811498,-0.378420071657994,9.97175767341967,10.3501777450777,9.92904609882964,9.8083386329158,10.1679424533382,9.87897447965724,10.0744867023574,10.453258390783,10.291637976618,10.129019933747,10.6309251369683,10.2460472872721
215148_s_at,NA,NA,0.368227757089,7.0147749259183,1.92072095767823,0.0713399792008321,0.389738694148632,-4.55666399732664,0.368227757089,7.16159720296649,6.79336944587749,7.35394528263275,7.30983058068479,7.03055392656517,7.47109129752012,6.6425649274296,7.01447535739033,6.8118942686739,7.0074724996441,6.61725555356483,6.51574955011428
203603_s_at,NA,NA,-0.675074103889477,6.2893511590198,-1.91971746286113,0.0714746676804561,0.389738694148632,-4.55827190926957,-0.675074103889475,5.61010411631964,6.28517822020911,6.02273318320738,4.89115598689393,6.01273237323598,5.82750578807884,5.29639325018206,6.2408721076527,6.90936585016687,6.21546219589352,6.05121088091827,6.0089800664142
211060_x_at,NA,NA,0.565450040692188,9.94205941674518,1.91969926200631,0.0714771126793777,0.389738694148632,-4.55830106779702,0.565450040692189,10.3663142123688,9.80086417167658,10.5187160369272,10.729042775432,9.67719295295339,11.0098119276998,9.89680736883156,9.57826555385577,9.4354719233503,9.65939541129513,10.146409448971,10.1847785209107
214552_s_at,NA,NA,-0.48524697319536,7.76084993539029,-1.91950936320672,0.0715026270458465,0.389738694148632,-4.55860528311695,-0.485246973195359,7.75929303217026,8.24454000536562,7.62977211958954,7.77160495810604,8.03409261902484,7.56296648971594,7.79802897441493,8.32894743298957,7.64218435670345,9.29657926193373,7.86685215147503,8.08813682372631
213892_s_at,NA,NA,0.42645360134,9.72408642606014,1.91872595342644,0.0716079700067055,0.389738694148632,-4.55986009305208,0.426453601339999,9.94780538540685,9.52135178406685,9.79301171467717,9.73297608078777,10.0590699959411,10.3641281350556,9.78984100057256,9.88135811311371,9.84406860120607,9.41719742607653,9.23283263634605,9.23130214359187
215307_at,NA,NA,-0.364730727843027,5.12169765033145,-1.91815715205066,0.0716845417943102,0.389738694148632,-4.56077095472949,-0.364730727843028,4.88016379564044,5.24489452348347,4.78182814989703,4.82277858521928,4.91579164470581,5.04653704836894,4.83388355001114,4.98790989975283,5.42949992668375,5.61341932507182,5.04033210276347,5.15331136314548
203641_s_at,NA,NA,0.38609399941899,6.47656058948128,1.91794089068558,0.0717136739386332,0.389738694148632,-4.56111722426858,0.386093999418991,6.72200664770288,6.33591264828389,6.57878849435371,6.28933320750576,6.56469118019931,7.10204084605182,7.07517951040379,6.2499301857223,6.06241934655808,6.73894251045976,6.19818411646725,6.43008708221205
217833_at,NA,NA,-0.643781467976936,9.53404774651085,-1.91776060330682,0.0717379681592324,0.389738694148632,-4.56140587466197,-0.643781467976932,8.84842193007232,9.49220339804925,9.09077469563318,8.04064749324218,9.97742405736437,8.54028739948198,8.59297600463987,8.67646963047632,10.2370981155306,9.6880275319007,9.03029293989008,9.82912877244853
203203_s_at,NA,NA,-0.45332223223031,6.73913645197051,-1.91750773621936,0.0717720550494482,0.389738694148632,-4.56181070026968,-0.453322232230307,6.54506435925138,6.99838659148169,6.79087257391982,6.1883139675028,7.01750926377644,6.38956412482706,6.33906186623079,6.58502270786986,6.71446311301851,7.39742573821243,7.40207891199624,6.89294248631141
201470_at,NA,NA,-0.394598633391674,11.5776925878895,-1.91733749871581,0.0717950114651429,0.389738694148632,-4.56208322158073,-0.394598633391674,11.1629275137401,11.5575261471318,11.099061017747,11.347513026073,11.1454187820915,11.406671204972,10.815973537817,11.7858425073821,11.2780936058551,11.8042281296317,11.5552913139484,11.3641751788416
212233_at,NA,NA,0.724377624121741,8.84644391030143,1.91722570794834,0.0718100899347084,0.389738694148632,-4.56226217123745,0.724377624121745,9.30811935744097,8.58374173331922,10.5118755808323,10.0652717658867,8.64301693543822,8.52473797542927,8.79569452961832,8.77021061834378,8.5898129978634,8.60210591144871,9.03488139595742,7.9216977429828
202025_x_at,NA,NA,0.557313669989016,8.95531684204399,1.91722542678615,0.0718101278617493,0.389738694148632,-4.56226262130093,0.557313669989018,9.33116924640552,8.7738555764165,9.15649122473941,8.84850996949653,8.73105191237114,10.7135800706975,9.20621305472299,8.83530482256619,8.99902701256674,8.70779278762812,8.49857284924839,8.82858041007305
217775_s_at,NA,NA,0.444625006943737,9.06306878503073,1.91713448082322,0.0718223968465028,0.389738694148632,-4.5624081986228,0.44462500694374,9.54214657529979,9.09752156835605,9.52719683731368,9.0058253828244,9.73833115090549,10.1844789734928,9.25490053196262,9.14777271809494,9.40891402717542,9.06539111857283,9.09515909297534,8.77037088496174
202886_s_at,NA,NA,0.534961412937477,7.50122130686031,1.91711785769242,0.0718246395771141,0.389738694148632,-4.56243480681566,0.534961412937476,7.80871013729288,7.2737487243554,7.58830798759957,7.77196935794457,8.26307963442569,7.89315311373369,7.52704059276087,7.10411343846053,7.39939659013455,6.59076758484877,6.96879799182187,8.3056680165113
218643_s_at,NA,NA,-0.571040583318206,7.39178531292039,-1.91682682640437,0.071863914538133,0.389738694148632,-4.56290062891862,-0.571040583318205,6.9004008273559,7.4714414106741,6.26476277180516,7.14024193923808,7.55426081647425,7.2377688971246,6.30496971213741,7.11151243764682,7.86102195969178,7.70451533859997,7.97572969630822,6.70442762112372
210046_s_at,NA,NA,1.06398000474619,10.825239585627,1.91644323362144,0.0719157099895331,0.389738694148632,-4.56351453546153,1.06398000474618,11.6030713620098,10.5390913572636,11.51462290498,11.6517718108996,12.6135549068519,11.1798670658295,11.0555401214879,10.7434998576496,9.99718310476157,9.13856959965302,9.76604663454013,13.0501575897136
213617_s_at,NA,NA,-0.431030170305721,8.09195977276598,-1.91619147724548,0.0719497220141861,0.389738694148632,-4.56391740696586,-0.431030170305722,7.62602849225794,8.05705866256366,7.82893695070792,7.63239341497677,7.59958161115965,7.61148502952311,7.45774545492226,8.81739520545257,7.86675236296364,8.01983270095127,7.99974193451166,7.58157110893918
202145_at,NA,NA,-0.741412257240643,9.62313506580769,-1.9161405522756,0.0719566036666699,0.389738694148632,-4.56399889522619,-0.741412257240642,9.19999084596776,9.94140310320841,8.68809837105451,9.98174104985799,9.74756412173974,8.41793989460077,9.16461079258581,10.4207146370229,10.643235628391,9.37175895809323,10.0420916121076,9.22921468042733
201267_s_at,NA,NA,0.444535387917668,8.79572561640041,1.91429456006875,0.0722064545580676,0.390272713131176,-4.56695185393528,0.444535387917671,9.03533894785906,8.59080355994139,8.92714612284647,8.93186528155047,9.35535194102464,8.85907538919504,9.10325600467868,8.92115930325771,8.38204516364976,8.63351804490723,8.76225897218946,8.25503631570279
204078_at,NA,NA,-0.470765891490516,7.19515805383825,-1.91390230565176,0.0722596447282832,0.390272713131176,-4.56757909408785,-0.470765891490516,6.88127195951093,7.35203785100144,6.86272748596252,7.18814365098301,6.73641891930265,6.77562234634281,6.84344739496365,7.22101731474623,6.97001458041311,7.89706772034909,7.51992493089116,7.15216470860763
209048_s_at,NA,NA,0.600391854145471,8.61092645696723,1.91348672591625,0.0723160359002737,0.390272713131176,-4.56824354366828,0.600391854145473,9.30554440494149,8.70515255079602,8.87902549052891,9.16984449279294,9.58517322290614,9.83869149954139,9.05498731893809,9.8940778460077,8.49552406959163,8.84863648907305,8.42303001296808,7.86449433633964
202500_at,NA,NA,0.375723256463965,9.13289844104031,1.91328094329178,0.0723439736204918,0.390272713131176,-4.56857252517233,0.375723256463967,9.47668363629176,9.10096037982779,9.49698194962493,9.35399988846064,9.53086182784592,9.45834068162558,9.54323383390171,8.92213585192822,9.45330030767786,9.07151789790009,8.87962141175461,9.17822642987816
213333_at,NA,NA,0.452971622517916,8.36631158367002,1.91305398466581,0.0723747974075095,0.390272713131176,-4.56893533429799,0.452971622517916,8.52327660993877,8.07030498742085,8.75644105164462,8.60835484659776,7.89013253741203,8.86332493884499,8.49812967519443,7.81306685896841,8.11728571582733,8.41452110050854,8.41452110050854,7.59213016129145
203404_at,NA,NA,-0.9631052154343,8.29109419180996,-1.91278291086049,0.0724116279040207,0.390272713131176,-4.56936862868489,-0.963105215434301,7.63199560036947,8.59510081580377,9.01070724236503,7.14509057940545,6.77936759592447,7.28291365283384,7.94189893131853,8.27017448526856,7.85665587721534,9.56524309104007,9.22832503464916,8.0551055908457
218040_at,NA,NA,-0.380055987435378,7.6982874174606,-1.9126663957453,0.0724274638101816,0.390272713131176,-4.5695548587342,-0.380055987435378,7.34157354877875,7.72162953621413,7.44357106966931,7.47144233145612,7.31335166449595,7.1609831899151,7.31851948835728,7.55547382844251,7.89207813004359,7.7935121356299,8.10284823663201,7.26423535032264
204061_at,NA,NA,-0.409325696375721,7.68545651806165,-1.91263733349213,0.0724314142254442,0.390272713131176,-4.56960130879052,-0.40932569637572,6.95969286298855,7.36901855936427,6.89530877008692,7.03954541251481,7.12282198933546,6.89196745861191,6.84882068439367,7.1604717206658,7.69370346921223,6.9415706369413,7.28833480171233,7.76101216828971
222075_s_at,NA,NA,0.745445588933686,7.12394023719913,1.91242600728118,0.0724601454444117,0.390272713131176,-4.56993905691491,0.745445588933685,7.44378132962041,6.69833574068672,8.13424715663056,7.53341235838277,6.98474024185785,7.18546812135558,7.38103876987527,6.48845018632532,6.93821194770539,6.51276600189727,6.75978945963413,6.7924611078715
204415_at,NA,NA,-0.854604665392694,9.61927427018369,-1.91235113296917,0.0724703275444737,0.390272713131176,-4.57005871766633,-0.854604665392694,9.31510304739147,10.1697077127842,8.66878101383696,10.904479614757,8.8743057724802,8.86707139985195,9.26087743603122,11.4064381975484,10.9262753652435,9.60348580908659,9.10239409989044,9.80994509215189
213742_at,NA,NA,0.915165442285334,7.28786501324441,1.91173893938891,0.0725536270732366,0.390272713131176,-4.5710369858901,0.915165442285335,7.75644977961601,6.84128433733068,6.61737853505193,8.46715469718858,7.01034470854798,7.29996863265002,9.38740232464156,6.85524044529323,7.60000125067603,5.97646882741082,6.98812977755751,6.7865813857158
214056_at,NA,NA,-0.419396925866629,6.76846064277813,-1.91172350883866,0.0725557277673819,0.390272713131176,-4.57106164089949,-0.419396925866629,6.51222538523363,6.93162231110026,6.51739211769672,6.32862317394575,6.75556791016387,6.59636147330582,6.363182251056,7.56070374122733,6.7888378838588,6.94425022244428,6.74447554575502,6.61984416221588
